character_id,name,normalized_name,gender
797,FAMILY/EVERYONE,familyeveryone,unknown
798,Crooner,crooner,unknown
799,MacGyver,macgyver,unknown
800,T-shirt Guy,t-shirt guy,unknown
802,David,david,unknown
804,DEREK,derek,unknown
805,Roadie,roadie,unknown
806,Stoned Guy,stoned guy,unknown
807,Promoter,promoter,unknown
808,DAVID/NIGEL,davidnigel,unknown
809,DAVID/NIGEL/DEREK,davidnigelderek,unknown
810,Landlord,landlord,unknown
811,Samantha Stanky,samantha stanky,unknown
812,Grave Digger,grave digger,unknown
813,Crane Operator,crane operator,unknown
814,Worker #1,worker 1,unknown
815,Worker #2,worker 2,unknown
816,Mr. Stanky,mr stanky,unknown
818,Nun,nun,unknown
819,NUN #2,nun 2,unknown
820,Bum,bum,unknown
821,WILLIAM POWEL LOOKALIKE,william powel lookalike,unknown
822,Bum #2,bum 2,unknown
823,Nbc Anchorman,nbc anchorman,unknown
824,Jittery Private,jittery private,unknown
825,Angry Sergeant,angry sergeant,unknown
826,Men Singers,men singers,unknown
827,Female Singers,female singers,unknown
828,Smokin' Joe Frazier,smokin joe frazier,unknown
829,Herb Powell,herb powell,unknown
830,Mom,mom,unknown
831,Teachers,teachers,unknown
832,Mr. Black,mr black,unknown
833,Sergeant,sergeant,unknown
834,Campers,campers,unknown
835,Line Judge,line judge,unknown
836,Stablehand,stablehand,unknown
837,Little Boy #1,little boy 1,unknown
838,Queen Elizabeth II,queen elizabeth ii,unknown
839,Yoga Instructor,yoga instructor,unknown
840,HOMER'S THOUGHT,homers thought,unknown
841,Contestants,contestants,unknown
842,Mr. Bozwell,mr bozwell,unknown
843,DEBORAH JO SMALLWOOD,deborah jo smallwood,unknown
845,Auditioning Woman #1,auditioning woman 1,unknown
846,Auditioning Woman #2,auditioning woman 2,unknown
847,Auditioning Woman #3,auditioning woman 3,unknown
848,Ms. Sinclair,ms sinclair,unknown
849,Video Game Voice,video game voice,unknown
850,Company,company,unknown
851,Actress,actress,unknown
852,Male Parishoner,male parishoner,unknown
853,Stooge #1,stooge 1,unknown
854,Stooge #2,stooge 2,unknown
855,Boring Guy,boring guy,unknown
856,Commentator,commentator,unknown
857,Abraham Lincoln,abraham lincoln,unknown
858,Flanders Family,flanders family,unknown
859,Jamshed,jamshed,unknown
860,Insurance Agent,insurance agent,unknown
861,Barker,barker,unknown
862,Booth Man,booth man,unknown
863,Caricaturist,caricaturist,unknown
864,Small Voice,small voice,unknown
865,Tv Father,tv father,unknown
866,Tv Daughter,tv daughter,unknown
867,Bitsy,bitsy,unknown
868,Ramona,ramona,unknown
869,Owner,owner,unknown
870,Ice Cream Lady,ice cream lady,unknown
871,Amber Dempsey,amber dempsey,unknown
872,Pahasatira,pahasatira,unknown
873,Judges,judges,unknown
874,Museum Worker,museum worker,unknown
875,Show Announcer,show announcer,unknown
876,Bob Hope,bob hope,unknown
817,Kirk Van Houten,kirk van houten,m
785,Lurleen Lumpkin,lurleen lumpkin,f
774,God,god,m
803,Nigel Bakerbutcher,nigel bakerbutcher,m
877,Advance Man,advance man,unknown
878,Soldier #1,soldier 1,unknown
879,Soldier #2,soldier 2,unknown
881,Nerd #1,nerd 1,unknown
882,Nerd #2,nerd 2,unknown
883,Football Player,football player,unknown
884,Shopkeeper,shopkeeper,unknown
885,Gangster,gangster,unknown
886,Repairman,repairman,unknown
887,Sailor #1,sailor 1,unknown
888,Sailor #2,sailor 2,unknown
889,Natives,natives,unknown
890,'30s Reporter,30s reporter,unknown
891,Girl Star,girl star,unknown
892,Co-pilot,co-pilot,unknown
893,Monkey,monkey,unknown
894,Faces,faces,unknown
895,Zombies,zombies,unknown
896,Skinner Zombie,skinner zombie,unknown
897,Zombie Krusty,zombie krusty,unknown
898,Zombie Flanders,zombie flanders,unknown
899,Zombie D.J.'s,zombie djs,unknown
900,Zombie Shakespeare,zombie shakespeare,unknown
901,Lisa Snail,lisa snail,unknown
902,Zombie,zombie,unknown
903,Pilgrim Zombie,pilgrim zombie,unknown
904,Cowboy Zombie,cowboy zombie,unknown
905,Helmsman,helmsman,unknown
906,Chief Engineer,chief engineer,unknown
907,Rowdy Woman,rowdy woman,unknown
909,Astronaut,astronaut,unknown
910,Booth Attendant,booth attendant,unknown
911,MCCLURE,mcclure,unknown
912,Contractor,contractor,unknown
913,Headless Brakeman,headless brakeman,unknown
914,Marley,marley,unknown
915,Donut Man,donut man,unknown
916,Tom Jones,tom jones,unknown
917,Animal Handler,animal handler,unknown
918,Homer,homer,unknown
919,Hunk,hunk,unknown
920,Price,price,unknown
924,Mrs. Powers,mrs powers,unknown
925,Guy #1,guy 1,unknown
926,Guy #2,guy 2,unknown
927,Chef,chef,unknown
928,Waiter #2,waiter 2,unknown
929,Old Man,old man,unknown
930,Attorney,attorney,unknown
931,Mailman,mailman,unknown
932,Delivery Boy,delivery boy,unknown
933,Fat Foreman,fat foreman,unknown
934,Old Woman,old woman,unknown
935,RICARDO,ricardo,unknown
936,Alan Thicke,alan thicke,unknown
937,Adjuster,adjuster,unknown
938,Model,model,unknown
939,Second Man,second man,unknown
940,German Engineer,german engineer,unknown
941,Adam West,adam west,unknown
942,President Bush,president bush,unknown
943,"""Just Stamp the Ticket"" Man",just stamp the ticket man,unknown
945,Linda Ronstadt,linda ronstadt,unknown
946,Teenage Barney,teenage barney,unknown
948,Copy Writer,copy writer,unknown
949,Cameraman,cameraman,unknown
950,Bigfoot,bigfoot,unknown
951,Mountain Goat,mountain goat,unknown
952,Fruit Vendor,fruit vendor,unknown
953,Irish Lady,irish lady,unknown
954,Italian Lady,italian lady,unknown
955,Talk Show Host,talk show host,unknown
956,Sidekick,sidekick,unknown
957,Realtor,realtor,unknown
958,Ad Man,ad man,unknown
959,Female Messenger,female messenger,unknown
960,Clown Bed,clown bed,unknown
961,Korean Gymnast,korean gymnast,unknown
962,Pig,pig,unknown
964,Gas Station Boy,gas station boy,unknown
965,Billy,billy,unknown
966,Homer's Spirit,homers spirit,unknown
967,INTERCOM,intercom,unknown
968,Reporters,reporters,unknown
969,Sunday School Teacher,sunday school teacher,unknown
970,VIDEO TAPE NARRATOR,video tape narrator,unknown
971,Pumpkin Man,pumpkin man,unknown
972,Med Students,med students,unknown
973,Handsome Young Man,handsome young man,unknown
974,Andre,andre,unknown
975,Young Riviera,young riviera,unknown
976,Angry Man,angry man,unknown
977,Warrior,warrior,unknown
979,Truckosaurus,truckosaurus,unknown
980,Sebastian Kobb,sebastian kobb,unknown
981,Woman With Baby,woman with baby,unknown
982,Baby,baby,unknown
983,NIMOY,nimoy,unknown
984,Engineer #1,engineer 1,unknown
985,Haverbrook Man,haverbrook man,unknown
944,Captain Horatio McCallister,captain horatio mccallister,m
963,Hans Moleman,hans moleman,m
923,Squeaky-Voiced Teen,squeaky-voiced teen,m
978,LANLEY,lanley,m
921,Laura Powers,laura powers,f
908,Bumblebee Man,bumblebee man,m
880,Santa Claus,santa claus,m
986,Bart Anchor,bart anchor,unknown
987,Lance Murdock,lance murdock,unknown
988,2nd Announcer,2nd announcer,unknown
989,Homer's Thought Bubble,homers thought bubble,unknown
990,Reverend,reverend,unknown
991,Aunt Gladys's Corpse,aunt gladyss corpse,unknown
992,Aunt Gladys,aunt gladys,unknown
993,HUTZ' VOICE,hutz voice,unknown
994,MR. HUTZ,mr hutz,unknown
995,Princess Opal,princess opal,unknown
996,Bag Boy,bag boy,unknown
997,Waitress #2,waitress 2,unknown
998,Sperm Doctor,sperm doctor,unknown
999,Babies,babies,unknown
1000,MAN ON RADIO,man on radio,unknown
1001,Surly,surly,unknown
1002,Attractive Woman,attractive woman,unknown
1003,Man On Tv,man on tv,unknown
1004,Beer Singers,beer singers,unknown
1005,Hercules,hercules,unknown
1006,Security Man,security man,unknown
1007,Washington,washington,unknown
1008,Man In White Coat,man in white coat,unknown
1009,Boys,boys,unknown
1010,Santa's Little Helper,santas little helper,unknown
1011,Homer's Bloody Skull,homers bloody skull,unknown
1012,Sketch Announcer,sketch announcer,unknown
1013,Agency Worker,agency worker,unknown
1014,Fans,fans,unknown
1015,Small Man,small man,unknown
1016,Chihuahua,chihuahua,unknown
1017,Cat,cat,unknown
1018,Corey,corey,unknown
1019,Pepi,pepi,unknown
1020,Apu's Brain,apus brain,unknown
1021,JOHNNY,johnny,unknown
1022,Truck Driver,truck driver,unknown
1023,Rex,rex,unknown
1024,Homer's Conscience,homers conscience,unknown
1025,Robert Frost,robert frost,unknown
1026,FROST,frost,unknown
1027,Raheem,raheem,unknown
1028,Presidents,presidents,unknown
1029,Harrison,harrison,unknown
1030,Presidents' Heads,presidents heads,unknown
1031,Teddy Roosevelt,teddy roosevelt,unknown
1032,3rd World Father,3rd world father,unknown
1033,3rd World Family,3rd world family,unknown
1034,Mechanical Figure,mechanical figure,unknown
1035,Tourists,tourists,unknown
1036,Cartoon Doctor,cartoon doctor,unknown
1037,Richard Nixon,richard nixon,unknown
1038,Kennedy,kennedy,unknown
1039,Mrs. Phillips,mrs phillips,unknown
1040,Assembly,assembly,unknown
1041,Chuck's Dad,chucks dad,unknown
1043,Parent One,parent one,unknown
1044,Parent Two,parent two,unknown
1045,Feminists,feminists,unknown
1047,Train,train,unknown
1048,Receiver,receiver,unknown
1049,Burns' Grandfather,burns grandfather,unknown
1050,Dr. Wolfe,dr wolfe,unknown
1051,Gummy Joe,gummy joe,unknown
1052,Donut Vendor,donut vendor,unknown
1053,Mop Top #1,mop top 1,unknown
1054,Mop Top #2,mop top 2,unknown
1055,Mop Top #3,mop top 3,unknown
1056,Mop Tops,mop tops,unknown
1057,Goon,goon,unknown
1058,Bird,bird,unknown
1059,Quigley,quigley,unknown
1060,Robots,robots,unknown
1061,DR. JOYCE,dr joyce,unknown
1062,Pagan Simpsons,pagan simpsons,unknown
1063,Waiters/cooks,waiterscooks,unknown
1064,Specialist,specialist,unknown
1065,Intern,intern,unknown
1066,Elvis,elvis,unknown
1068,Writer,writer,unknown
1069,Roxie,roxie,unknown
1070,Bobby Mindich,bobby mindich,unknown
1072,Barney's Boss,barneys boss,unknown
1073,Writer #2,writer 2,unknown
1074,Cowboys,cowboys,unknown
1075,BROOKE,brooke,unknown
1076,Child,child,unknown
1077,Seagull,seagull,unknown
1079,Scottish Woman,scottish woman,unknown
1080,Exhaust Pipe Lid,exhaust pipe lid,unknown
1081,Chicken,chicken,unknown
1082,Mr. Ogden,mr ogden,unknown
1083,Scientist #1,scientist 1,unknown
1084,Scientist #2,scientist 2,unknown
1085,Evil Homer,evil homer,unknown
1086,Hitler,hitler,unknown
1087,Recruiter,recruiter,unknown
1088,Actor,actor,unknown
1089,Teenaged Guide,teenaged guide,unknown
1090,Children's Choir,childrens choir,unknown
1091,Boy Soloist,boy soloist,unknown
1092,Driver Of Foreign Car,driver of foreign car,unknown
1093,Barry White,barry white,unknown
1094,Miss Springfield,miss springfield,unknown
1095,Irishman,irishman,unknown
1078,Gary Chalmers,gary chalmers,m
1046,Baseball Announcer,baseball announcer,m
1071,ARTIE,artie,m
1096,Old Mrs. Glick,old mrs glick,unknown
1097,SICK JAPANESE WORKER,sick japanese worker,unknown
1098,Japanese Worker #2,japanese worker 2,unknown
1099,JAPANESE WORKERS,japanese workers,unknown
1100,White Blood Cell #1,white blood cell 1,unknown
1101,White Blood Cell #2,white blood cell 2,unknown
1102,Virus,virus,unknown
1103,JAMAICAN MAN,jamaican man,unknown
1104,Husband,husband,unknown
1105,Jury,jury,unknown
1106,David Crosby,david crosby,unknown
1107,Jury Foreman,jury foreman,unknown
1109,Phillips,phillips,unknown
1110,Tattoo Annie,tattoo annie,unknown
1111,Park Commissioner,park commissioner,unknown
1112,Assistant,assistant,unknown
1113,Jacqueline,jacqueline,unknown
1115,Coast Guard Officer,coast guard officer,unknown
1116,Charley Weaver,charley weaver,unknown
1117,Gabbo,gabbo,unknown
1118,CRANDALL,crandall,unknown
1119,Soldier Puppets,soldier puppets,unknown
1120,Cossack Puppets,cossack puppets,unknown
1121,Alphonse,alphonse,unknown
1122,Commercial Announcer,commercial announcer,unknown
1123,Casting Director,casting director,unknown
1124,Old Man Singers,old man singers,unknown
1125,Bette Midler,bette midler,unknown
1126,Hugh Hefner,hugh hefner,unknown
1127,Anthony Kiedis,anthony kiedis,unknown
1128,Flea,flea,unknown
1129,Elizabeth Taylor,elizabeth taylor,unknown
1130,Counter Boy,counter boy,unknown
1131,Mr. Johannson,mr johannson,unknown
1132,Luke Perry,luke perry,unknown
1133,LUKE PERRY IN DREAM,luke perry in dream,unknown
1134,Chad Smith,chad smith,unknown
1135,ARIK MARSHAL,arik marshal,unknown
1136,Krusty Announcer,krusty announcer,unknown
1137,Chili Peppers,chili peppers,unknown
1138,Man At Table,man at table,unknown
1139,SPEEDED UP VOICES,speeded up voices,unknown
1140,Melvin,melvin,unknown
1141,Quartet,quartet,unknown
1142,Tenor,tenor,unknown
1143,Be Sharps,be sharps,unknown
1144,Paul Harvey,paul harvey,unknown
1145,Ronald Reagan,ronald reagan,unknown
1146,Panicky Man,panicky man,unknown
1147,Sarah Wiggum,sarah wiggum,unknown
1148,Female Talk Show Host,female talk show host,unknown
1149,George Harrison,george harrison,unknown
1150,2-Year-Old Lisa,2-year-old lisa,unknown
1151,Teenage Bellboy,teenage bellboy,unknown
1152,Surly Man,surly man,unknown
1153,Kako,kako,unknown
1154,Human Fly,human fly,unknown
1155,Sinister Male Voice,sinister male voice,unknown
1156,Schoolyard Girls,schoolyard girls,unknown
1157,MRS KRABAPPEL,mrs krabappel,unknown
1158,Parole Board Head,parole board head,unknown
1159,People In Court,people in court,unknown
1160,Parole Board Member #1,parole board member 1,unknown
1161,Parole Board,parole board,unknown
1162,Parole Board Member #2,parole board member 2,unknown
1163,Man On Screen,man on screen,unknown
1164,Woman On Tape,woman on tape,unknown
1165,Investigator,investigator,unknown
1166,Celestial Choir,celestial choir,unknown
1167,Woman's Voice,womans voice,unknown
1168,Nrc Woman,nrc woman,unknown
1169,Nrc Man,nrc man,unknown
1170,Dumb Employee #1,dumb employee 1,unknown
1171,Dumb Employee #2,dumb employee 2,unknown
1172,Counselor,counselor,unknown
1173,Admissions Man,admissions man,unknown
1174,Admissions Woman,admissions woman,unknown
1175,Hillbilly Man,hillbilly man,unknown
1176,Angry Dean,angry dean,unknown
1177,Nerdlinger,nerdlinger,unknown
1178,Scholar,scholar,unknown
1179,Overseers,overseers,unknown
1180,Jock,jock,unknown
1181,Skinny Student,skinny student,unknown
1182,Dean Bobby Peterson,dean bobby peterson,unknown
1183,Professor,professor,unknown
1184,Architect,architect,unknown
1185,Men,men,unknown
1186,Dean,dean,unknown
1187,Doug,doug,unknown
1188,Gary,gary,unknown
1189,Benjamin,benjamin,unknown
1190,Automated Voice,automated voice,unknown
1191,Guards,guards,unknown
1192,7-YEAR OLD BURNS,7-year old burns,unknown
1193,Burns' Mother,burns mother,unknown
1194,Burns's Father,burnss father,unknown
1195,George Burns,george burns,unknown
1196,Jimmy Carter,jimmy carter,unknown
1198,RAMONE #1,ramone 1,unknown
1199,RAMONE #2,ramone 2,unknown
1200,RAMONE #3,ramone 3,unknown
1201,RAMONE #4,ramone 4,unknown
1197,George H.W. Bush,george hw bush,m
1108,Warden,warden,m
1202,Drummer,drummer,unknown
1203,Mechanic,mechanic,unknown
1204,Explorer,explorer,unknown
1205,Bear,bear,unknown
1206,Workman,workman,unknown
1207,Workman #2,workman 2,unknown
1208,Hooded Man,hooded man,unknown
1209,Dinosaur,dinosaur,unknown
1210,Mr. Boswell,mr boswell,unknown
1211,Pieces Of Homer,pieces of homer,unknown
1212,Demon Technician,demon technician,unknown
1213,Skeleton Judge,skeleton judge,unknown
1214,Blackbeard,blackbeard,unknown
1215,Benedict Arnold,benedict arnold,unknown
1216,Lizzie Borden,lizzie borden,unknown
1217,KODO,kodo,unknown
1218,Exchange Student,exchange student,unknown
1219,Gremlin,gremlin,unknown
1220,GROUNDKEEPER WILLIE,groundkeeper willie,unknown
1221,Bart Bat,bart bat,unknown
1222,Humorist,humorist,unknown
1224,The Pope,the pope,unknown
1226,Scientist,scientist,unknown
1227,Technician #1,technician 1,unknown
1228,Technician #2,technician 2,unknown
1229,Lady,lady,unknown
1230,Tape Player,tape player,unknown
1231,Lenny's Wife,lennys wife,unknown
1232,Tough Guy,tough guy,unknown
1233,Mohawk Girl,mohawk girl,unknown
1235,Woman #3,woman 3,unknown
1236,Woman #4,woman 4,unknown
1237,Fry Cook,fry cook,unknown
1238,Diner Owner,diner owner,unknown
1240,Flanders' Inner Child,flanders inner child,unknown
1241,Homer's Inner Child,homers inner child,unknown
1242,Moe's Inner Child,moes inner child,unknown
1243,Women In Crowd,women in crowd,unknown
1244,Old Folks,old folks,unknown
1245,MR. KRABAPPEL,mr krabappel,unknown
1246,James Brown,james brown,unknown
1247,Carpenter,carpenter,unknown
1248,Dorky Teenager,dorky teenager,unknown
1249,MCGARNIGAL,mcgarnigal,unknown
1250,Atari Andre Gregory,atari andre gregory,unknown
1251,Manuel Noriega,manuel noriega,unknown
1252,Arcade Manager,arcade manager,unknown
1253,Wise Old Hobo,wise old hobo,unknown
1254,Triple Milhouse,triple milhouse,unknown
1255,Dorky Kid,dorky kid,unknown
1256,Pudgy Boy,pudgy boy,unknown
1257,Fathers,fathers,unknown
1258,Ernest Borgnine,ernest borgnine,unknown
1259,Dolphins,dolphins,unknown
1261,Arab Men,arab men,unknown
1262,Agent #1,agent 1,unknown
1263,Zutroy,zutroy,unknown
1264,Agent #2,agent 2,unknown
1265,Optometrist,optometrist,unknown
1266,Dermatologist,dermatologist,unknown
1267,Podiatrist,podiatrist,unknown
1268,Internist,internist,unknown
1269,Jerry Lewis Bart,jerry lewis bart,unknown
1271,Cherub Lenny,cherub lenny,unknown
1272,Cherub Carl,cherub carl,unknown
1273,Fish,fish,unknown
1274,Sexy Woman Announcer,sexy woman announcer,unknown
1275,Jeeves,jeeves,unknown
1276,WHITE HOUSE AIDE,white house aide,unknown
1277,Turban Kid,turban kid,unknown
1278,Fat Kid,fat kid,unknown
1279,Nerds,nerds,unknown
1280,Big Hand Man,big hand man,unknown
1281,Bellhop,bellhop,unknown
1282,Passerby #1,passerby 1,unknown
1283,Passerby #2,passerby 2,unknown
1284,Chinese Waiter #1,chinese waiter 1,unknown
1285,Chinese Waiter #2,chinese waiter 2,unknown
1286,Newsreel Announcer,newsreel announcer,unknown
1287,Amos Guy,amos guy,unknown
1288,Young Jasper,young jasper,unknown
1289,Panhandler,panhandler,unknown
1290,Angry Voice From Stall,angry voice from stall,unknown
1291,Henry Kissinger,henry kissinger,unknown
1292,HENRY KISSINGER'S BRAIN,henry kissingers brain,unknown
1293,Little Burns,little burns,unknown
1294,British Guy,british guy,unknown
1295,British Waitress,british waitress,unknown
1296,Hippie,hippie,unknown
1297,Gerry Cooney,gerry cooney,unknown
1298,Blackjack Players,blackjack players,unknown
1299,BIG TEXAN,big texan,unknown
1300,Ernst,ernst,unknown
1301,Gunter,gunter,unknown
1302,Teenage Attendant,teenage attendant,unknown
1303,Someone,someone,unknown
1304,Rain Man,rain man,unknown
1305,Gambler,gambler,unknown
1306,CRAP PLAYERS,crap players,unknown
1307,Farmboy,farmboy,unknown
1308,Slot Player #1,slot player 1,unknown
1309,Slot Player #2,slot player 2,unknown
1239,GOODMAN,goodman,m
1225,RUTH,ruth,f
1270,Mindy,mindy,f
1223,Edward,edward,m
1260,Accountant,accountant,m
1310,Audience Member,audience member,unknown
1311,Robert Goulet,robert goulet,unknown
1312,Wheelman,wheelman,unknown
1313,Wheel Players,wheel players,unknown
1314,Craps Players,craps players,unknown
1315,Molloy,molloy,unknown
1316,Voice From The Back,voice from the back,unknown
1317,IRISH PETE,irish pete,unknown
